date,aex,ftse100,aus,asx200,atxvienna,cac40,dax,kospi,snp500,snptsx,sse,smiswiss,klse,jkse,stoxx50,bel20,ipc,ibovespa,sti,merval,telaviv100,twitaiwan
30-09-2014,421.140015,6844.899902,5423.5,5454.299805,2628.139893,4168.120117,8886.959961,2127.169922,2020.579956,15471.90039,2382.79,9080.599609,1818.27002,4584.25,3202.31,3019.530029,41478.26172,51506,3324.389893,10971.83008,1251.890015,9663.719727
01-10-2014,416.799988,6851.200195,5433.799805,5412.5,2650.97998,4141.450195,8940.139648,2127.169922,2002.609985,15534.29981,2389.37,9058.5,1818.27002,4585.391113,3219.58,3015.370117,40984.21875,51858,3297.840088,10800.86035,1253.339966,9680.730469
02-10-2014,406.220001,6871.299805,5396.600098,5399.700195,2634.98999,4073.709961,9047.30957,2132.22998,2025.900024,15531.59961,2374.54,9042.700195,1827.420044,4510.478027,3186.95,2915.580078,40998.76953,50580,3319.840088,10758.37012,1253.569946,9724.110352
03-10-2014,411.190002,6844.5,5383.100098,5368.799805,2589.560059,4078.699951,8987.799805,2104.580078,2062.139893,15482.59961,2366.01,9058.900391,1820.969971,4484.242188,3225.93,2887.72998,41402.01172,50095,3325.810059,11484.65039,1246.199951,9610.830078
06-10-2014,412.23999,6864.100098,5352.5,5316.200195,2608.300049,4088.25,8902.610352,2091,2044.810059,15510.5,2359.48,9129.200195,1805.099976,4441.911133,3195.08,2987.929932,41285.57813,51243,3318.699951,11200.32031,1246.099976,9579.480469
07-10-2014,406.51001,6836.299805,5302.5,5304.299805,2632.26001,3939.719971,9068.19043,2085.52002,2028.26001,15458.90039,2373.67,9150.5,1807.650024,4335.953125,3106.42,2969.959961,41752.67188,51150,3324.129883,11245.92969,1247.709961,9606.099609
08-10-2014,403.459991,6818.600098,5292.100098,5361.799805,2617.290039,3918.620117,9082.80957,2097.379883,2023.030029,15465.5,2356.5,9146.200195,1805.48999,4163.729004,3133.37,3031.449951,42488.73047,52322,3294.139893,11215.75977,1247.709961,9716.769531
09-10-2014,402.660004,6813.5,5349,5334.799805,2613.179932,4033.179932,9114.839844,2096.77002,2011.27002,15265.40039,2341.18,9138.599609,1798.609985,4228.500977,3138.67,3061.75,43121.28125,53123,3215.090088,11200.75977,1238.410034,9685.30957
10-10-2014,395.679993,6858.200195,5320.899902,5396.200195,2637.850098,3991.23999,9326.870117,2114.159912,1992.670044,15129,2356.73,9168.400391,1803.02002,4237.73291,3082.1,3071.409912,42649.71875,53737,3227.22998,11382.00977,1236.900024,9578.55957
13-10-2014,394.329987,6875,5380.299805,5332.399902,2661.699951,4081.23999,9251.700195,2120.330078,2019.420044,15125.7002,2339.66,9118.200195,1805.869995,4430.631836,3053.31,3077.810059,42737.85156,53729,3243.649902,11364.76953,1236.900024,9638.799805
14-10-2014,393.299988,6873.600098,5379.399902,5313,2646.669922,4105.089844,9166.469727,2106.5,2022.550049,15120.5,2326.55,9212.900391,1811.920044,4446.201172,3042.45,3062.629883,42627.82031,53661,3279.530029,11363.86035,1237.859985,9645.169922
15-10-2014,379.690002,6838.899902,5298.100098,5207.700195,2586.51001,4157.680176,9315.480469,2113.719971,2032.119995,14893.59961,2302.42,9181.200195,1823.5,4509.606934,2991.5,3110.320068,42158.07031,53803,3330.959961,11364.04981,1235.47998,9669.410156
16-10-2014,376.269989,6843.100098,5190.700195,5281.299805,2586.330078,4128.899902,9377.410156,2120.850098,2063.149902,15026.79981,2302.28,9051.400391,1809.719971,4412.458984,2998.32,3117.580078,41862.32813,54214,3332.51001,11221.58008,1235.449951,9693.540039
17-10-2014,387.059998,6777.899902,5260,5321.799805,2586.330078,4096.740234,9291.830078,2139.540039,2051.820068,14976.90039,2290.44,9020.799805,1810.109985,4401.292969,3000.99,3120.709961,40950.57813,54240,3367.689941,11343.79004,1238.680054,9712.839844
20-10-2014,384.399994,6754.600098,5301.200195,5368.799805,2614.090088,4112.669922,9351.870117,2122.810059,2057.090088,14960.5,2337.87,9058.799805,1795.040039,4433.11084,2892.55,3157.149902,40950.57813,53982,3366.110107,11151.45996,1235.939941,9701.070312
21-10-2014,394.48999,6766.799805,5345.399902,5335.299805,2583.929932,4110.640137,9369.030273,2146.100098,2029.550049,14805.40039,2373.03,8895.400391,1787.5,4415.342773,2874.65,3123.899902,41572.23828,54919,3365.149902,11263.73047,1238.329956,9625.69043
22-10-2014,396.01001,6778.600098,5313.600098,5338.600098,2571.26001,4141.240234,9210.959961,2143.5,2002.160034,14760.59961,2391.08,8712.799805,1767.380005,4301.365234,2962.24,3111.959961,41710.82031,54674,3370.590088,11221.66992,1234.180054,9614.259766
23-10-2014,396.890015,6808.100098,5315.600098,5282.700195,2615.330078,4233.089844,9248.509766,2107.5,2021.25,14789.79981,2420.18,8795.099609,1764.069946,4318.59082,2927.3,3159.830078,42453.64063,53955,3328.280029,11582.65039,1238.859985,9556.519531
24-10-2014,396.119995,6825.200195,5258.299805,5259,2653.22998,4194.029785,9252.94043,2110.889893,1994.98999,14743.09961,2430.03,8775.900391,1755.050049,4347.276855,2991.46,3163.889893,42715.42969,53761,3281.949951,11527.73047,1243.310059,9348.629883
27-10-2014,395.049988,6800.600098,5237.100098,5231,2653.800049,4130.189941,9306.349609,2114.800049,2020.849976,14576.5,2430.68,9013.099609,1755.560059,4343.26123,3008.53,3144.590088,42810.28906,53761,3298.360107,11553.40039,1248.680054,9340.129883
28-10-2014,401.26001,6787.100098,5207.399902,5219.600098,2633.030029,4208.419922,9456.530273,2102.370117,2050.030029,14666.5,2419.25,8976.200195,1747.52002,4360.467773,3044.3,3166.129883,42635.19141,54617,3345.110107,11453.25977,1265.939941,9368.429688
29-10-2014,401.100006,6733.600098,5196.899902,5186.100098,2659.570068,4227.680176,9472.799805,2078.639893,2041.51001,14460.59961,2425.86,9033.5,1743.410034,4390.373047,3030.37,3176.040039,41933.26172,55685,3338.439941,11684.41992,1263.969971,9191.870117
30-10-2014,403.709991,6735.100098,5164.600098,5152.299805,2659.570068,4189.890137,9483.969727,2063.159912,2062.52002,14227.40039,2418.17,9021.700195,1741.369995,4347.160156,2998.84,3139.639893,43045.51172,56594,3344.889893,11305.51953,1273.839966,9298.5
31-10-2014,411.320007,6757.799805,5131,5161.899902,2681.439941,4222.819824,9732.549805,2072.860107,2055.469971,14036.7002,2473.67,9034.599609,1749.170044,4332.513184,3036.15,3161.429932,43072.42188,55535,3341.070068,11656.80957,1278.939941,9302.490234
03-11-2014,409.040009,6743.899902,5140.600098,5210.799805,2637.550049,4244.100098,9785.540039,2068.100098,2046.73999,13869.90039,2469.67,8983.400391,1741.47998,4378.384766,3022.42,3162.449951,42959.55859,55812,3326.159912,11670.91016,1285.329956,9301.929688
04-11-2014,403.779999,6802.899902,5189.700195,5338.600098,2642.560059,4179.879883,9861.209961,2065.189941,2068.590088,14053,2494.48,8983.400391,1745.329956,4380.319824,3035.9,3169.879883,43251.78906,55325,3338.840088,11809.2002,1285.349976,9259.480469
05-11-2014,410.660004,6816.399902,5312.700195,5442,2652.399902,4187.950195,9915.55957,2064.030029,2068.530029,14227.7002,2485.61,8983.400391,1739.449951,4376.082031,3113.32,3200.01001,43053.64844,56229,3300.679932,11766.12012,1288.099976,9212.780273
06-11-2014,413.149994,6865.200195,5414.100098,5380.899902,2639.919922,4202.459961,9974.870117,2051.320068,2088.47998,14337.79981,2478.82,8938.900391,1729.050049,4344.043945,3082.32,3211.01001,43231.42188,56229,3307.699951,11789.21973,1285.420044,9189.830078
07-11-2014,411.429993,6866.100098,5356.399902,5394.5,2640.719971,4226.100098,9980.849609,2056.610107,2096.98999,14547.7002,2474.01,8874.5,1735.630005,4244.426758,3034.24,3193.23999,43551.26172,57354,3334.02002,11842.54981,1281.719971,9218.370117
10-11-2014,414.959991,6823.5,5369.5,5473.799805,2596.790039,4262.379883,9963.509766,2052.169922,2100.340088,14312.09961,2456.37,8900.799805,1734.76001,4209.438965,3091.54,3235.22998,43675.87109,58052,3354.459961,11511.29981,1283.97998,9341.769531
11-11-2014,415.179993,6738.5,5447,5416.600098,2614.629883,4266.189941,9934.080078,2042.319946,2099.679932,14486.79981,2450.99,9139.700195,1734.369995,4120.50293,3102.07,3243.850098,43921.55078,57103,3370.290039,11690.00977,1278.859985,9391.139648
12-11-2014,411.929993,6718,5392.299805,5411,2576.429932,4234.209961,9971.790039,2028.719971,2097.449951,14543.79981,2452.66,9105.700195,1722.160034,4178.408203,3064.92,3263.97998,43802.07031,56921,3411.5,11949.13965,1282.5,9397.30957
13-11-2014,411.410004,6672.399902,5388.600098,5435.899902,2568.76001,4347.22998,9851.349609,2034.859985,2110.300049,14469,2486.79,9153,1722.23999,4223.908203,3094.6,3263.810059,44416.48828,57149,3398.52002,12263.15039,1294.949951,9476.339844
14-11-2014,411.970001,6690.200195,5415,5450.299805,2554.280029,4368.439941,10087.12012,2041.880005,2109.659912,14624.29981,2532.88,9285.599609,1726.859985,4254.875977,3104.59,3284.27002,44190.17188,57197,3412.199951,12301.86035,1301.930054,9462.570312
17-11-2014,414.070007,6746.100098,5429.5,5364.799805,2578.590088,4382.310059,10014.99023,2046.959961,2115.47998,14527.59961,2567.6,9198.200195,1718.119995,4207.798828,3047.3,3287.909912,43882.71094,56792,3419.149902,12438.32031,1306.26001,9236.099609
18-11-2014,417.160004,6710.5,5346.200195,5353.600098,2612.350098,4373.419922,9793.709961,2055.159912,2113.860107,14458.7002,2604.34,8400.599609,1721.77002,4343.701172,3056.8,3277.209961,43600.37109,56372,3419.050049,12377.74023,1304.290039,9323.019531
19-11-2014,417.790009,6784.700195,5334.5,5381.5,2544.669922,4382.339844,9799.730469,2081.199951,2110.73999,14613.29981,2630.49,7899.600098,1732.76001,4445.780762,3059.99,3283.919922,43296.55078,56657,3391.199951,11981.57031,1305.069946,9375.230469
20-11-2014,416.809998,6738.299805,5359.399902,5465.600098,2500.97998,4390.180176,9862.530273,2085.530029,2104.5,14537.59961,2682.83,8152.799805,1726.859985,4487.131836,3084.79,3296.679932,43517.78906,57249,3423.350098,12146.86035,1305.439941,9379.240234
21-11-2014,423.459991,6749.5,5440.100098,5422.700195,2502.800049,4377.330078,9594.730469,2085.060059,2117.389893,14390.40039,2680.16,8178.899902,1731.680054,4491.433105,3120.42,3268.360107,43280.80859,56204,3408.02002,11682.29981,1296.880005,9358.230469
24-11-2014,422.910004,6728.399902,5399.5,5404.700195,2546.409912,4388.299805,9334.009766,2090.26001,2107.780029,14548.29981,2763.54,8008.600098,1716.810059,4589.344238,3123.12,3335.689941,43251.39844,55499,3417.570068,11625.23047,1297.930054,9255.959961
25-11-2014,423.179993,6795.299805,5382.100098,5353.600098,2527.340088,4391.859863,9563.889648,2060.48999,2098.530029,14563.40039,2779.52,7999.5,1710.469971,4630.707031,3102.21,3324.669922,42972.14844,54901,3406.580078,10904.07031,1312.839966,9250.160156
26-11-2014,423.970001,6798.200195,5332.200195,5331.399902,2494.030029,4323.890137,9544.429688,2074.199951,2101.040039,14690.79981,2899.46,8161.200195,1691.920044,4483.076172,3194.22,3254.51001,43227.19922,55112,3431.360107,10588.05957,1310.560059,8976.110352
27-11-2014,425.75,6821.5,5310.600098,5299.200195,2434.300049,4419.47998,9811.05957,2097.889893,2071.26001,14709.79981,2937.65,8296.5,1706.640015,4507.194824,3211.7,3254.780029,44055.89063,54377,3418.02002,10939.53027,1291.349976,8914.129883
28-11-2014,425.859985,6791.600098,5278.799805,5309.100098,2451.699951,4375.47998,9786.959961,2107.330078,2079.429932,14856.2002,3020.26,8402.799805,1727.959961,4521.881836,3226.15,3261.959961,44002.28906,54609,3434.23999,11313.7002,1277.180054,9033.919922
01-12-2014,423.470001,6788.100098,5289,5307.700195,2428.719971,4263.939941,9865.759766,2104.409912,2044.160034,14778.79981,2856.27,8311.599609,1733.880005,4569.844238,3226.08,3177.219971,44002.28906,53630,3444.570068,11224.55957,1279.050049,9041.759766
02-12-2014,428.480011,6807.799805,5286.799805,5393.399902,2443.399902,4227.910156,9922.110352,2053.929932,2040.23999,14843.09961,2940.01,8435.299805,1734.23999,4585.824219,3244.92,3121.810059,43761.35938,54236,3419.169922,11101.01953,1286.699951,9054.200195
03-12-2014,428.609985,6773.399902,5367.399902,5419.899902,2431.02002,4225.859863,9927.129883,2040.290039,2065.949951,14882.5,2925.74,8385.099609,1717.050049,4605.226074,3250.93,3178.310059,44360.87109,53976,3426.219971,10899.44043,1289.619995,9042.209961
04-12-2014,423.679993,6730.100098,5390.5,5501.799805,2504.48999,4108.930176,9805.549805,2016.209961,2053.399902,14973,2938.17,8429.200195,1712.300049,4584.562012,3232.91,3169.830078,44118.17188,52760,3427.159912,10808.50977,1292.76001,9045.980469
05-12-2014,431.059998,6679.200195,5468.200195,5501.799805,2519.050049,4005.379883,9764.730469,2027.810059,2081.189941,14980.2002,2953.42,8452.099609,1695.829956,4653.145996,3238.35,3248.620117,43968.14844,53031,3415.909912,10911.66016,1291.76001,8975
08-12-2014,427.269989,6677.5,5468.200195,5547.200195,2512.830078,4093.199951,9473.160156,2031.170044,2074.280029,15075.2002,3021.52,8608.200195,1701.540039,4691.710938,3247.72,3278.689941,43952.71094,54236,3435.659912,11259.07031,1291.650024,9005.959961
09-12-2014,418.429993,6682.5,5511.5,5552.799805,2499.469971,4111.910156,9469.660156,2061.52002,2099.5,15111.09961,3061.02,8544.299805,1715.579956,4674.058105,3191.25,3283.47998,44051.21094,53523,3435.659912,11167.4502,1284.339966,8918.700195
10-12-2014,416.709991,6636.200195,5516.600098,5569.5,2509.560059,4249.490234,9518.179688,2059.22998,2089.27002,15015.40039,3057.52,8588,1716.109985,4608.740234,3277.38,3319.709961,43630.96094,52973,3421.300049,11830.19043,1276.800049,8791.120117
11-12-2014,416.769989,6597.399902,5532.200195,5588.299805,2427.199951,4241.649902,9837.610352,2072.909912,2108.100098,15073.7002,3108.6,8632.099609,1721.099976,4472.020996,3247.99,3306.810059,43229.16016,52810,3437.610107,11598.42969,1294.02002,8767.860352
12-12-2014,406.170013,6567.399902,5551.600098,5625.299805,2411.77002,4254.430176,9648.5,2087.889893,2104.419922,15038.40039,3127.45,8620.400391,1715.579956,4455.180176,3162.77,3315.129883,43637.96875,52816,3440.830078,11635.79004,1293.569946,8556.679688
15-12-2014,396.089996,6632.799805,5586.5,5707.399902,2461.159912,4314.970215,9781.900391,2076.790039,2091.5,14922.40039,3032.61,8577.799805,1726.72998,4464.958984,3150.95,3276.409912,43922.82813,53876,3426.179932,11674.87988,1299.719971,8582.490234
16-12-2014,403.790009,6632.399902,5666.200195,5777.299805,2437.629883,4295.850098,9941,2073.310059,2061.050049,14744.7002,2972.53,8611,1724.130005,4533.085938,3159.11,3285.26001,43724.78125,53689,3402.860107,11452.99023,1296.709961,8563.480469
17-12-2014,403.459991,6656.700195,5733.700195,5811,2433.23999,4317.930176,9817.080078,2083.620117,2056.149902,14625.29981,3072.54,8652,1736.189941,4612.564941,3067.32,3281.610107,44202.94141,53348,3403.889893,11226.29981,1296.939941,8651.490234
18-12-2014,416.440002,6685.299805,5765.5,5820.200195,2374.060059,4245.540039,10032.61035,2064.72998,2061.02002,14620.09961,3157.6,8712.700195,1729.530029,4577.23291,2982.9,3208.149902,44202.94141,53138,3422.110107,10954.21973,1288.630005,8665.339844
19-12-2014,418.369995,6689.100098,5774.700195,5814.899902,2330.840088,4272.75,10167.76953,2065.070068,2086.23999,14754.09961,3168.02,8747.799805,1722.439941,4566.551758,3049.99,3190.23999,44850.05859,53702,3415.530029,10862.91992,1285.75,8524.410156
22-12-2014,421.579987,6741.299805,5770.100098,5800.600098,2360.040039,4252.290039,10242.34961,2045.959961,2067.889893,14583.40039,3165.81,8800.700195,1720.76001,4499.506836,3051.99,3193.830078,44987.87109,53249,3395.27002,10495.44043,1287.920044,8510.860352
23-12-2014,426.769989,6779.299805,5757.399902,5769.100098,2411.97998,4111.359863,10257.12988,2038.810059,2059.689941,14473.7002,3234.68,8900.200195,1709.76001,4451.053223,3153.77,3283.219971,44980.55859,54239,3417.51001,9833.200195,1290.880005,8542.269531
24-12-2014,425.570007,6755.5,5731.700195,5743.600098,2464.75,4083.5,10299.23047,2039.099976,2066.959961,14144.2002,3350.52,8892.200195,1699.699951,4451.588867,3141.28,3248.189941,44913.26953,53749,3404.570068,9777.730469,1294.560059,8449.55957
29-12-2014,426.890015,6777.700195,5707.700195,5877.5,2513.350098,4112.72998,10435.62012,2037.619995,2080.620117,14195.7002,3351.45,8977.700195,1698.98999,4462.225098,3154.91,3257.97998,44882.01172,53864,3398.26001,10290.16992,1296.449951,8442.290039
30-12-2014,421.589996,6775.299805,5835.5,5888.700195,2506.719971,4260.189941,10649.58008,2019.030029,2076.330078,13853,3373.95,8984.599609,1699.920044,4472.837891,3192.47,3309.639893,44994.55859,53772,3378.590088,10922.84961,1292.920044,8466.839844
31-12-2014,424.470001,6822.799805,5849.5,5858.200195,2498.449951,4179.069824,10798.33008,2030.160034,2081.899902,13905.09961,3293.46,8977.599609,1723.140015,4442.180176,3184.66,3274.030029,45004.51953,53843,3373.600098,10961.5,1284.349976,8394.139648
02-01-2015,422.279999,6830.700195,5822.299805,5915.700195,2532.139893,4228.240234,10628.58008,2008.48999,2091.179932,13731.09961,3285.41,9049.5,1744.189941,4500.946777,3185.17,3318.75,45262.94141,53176,3362.77002,11032.87012,1284.27002,8283.379883
05-01-2015,410.940002,6805.799805,5877.899902,5904.200195,2533.439941,4290.279785,10710.96973,2027.98999,2102.060059,13705.09961,3229.32,9014.5,1723.72998,4497.910156,3135.95,3368.379883,45480.23047,54017,3376.040039,10736.50977,1302.180054,8311.740234
06-01-2015,408.429993,6819.799805,5869.799805,5881.5,2552.310059,4223.240234,10737.87012,2029.76001,2092.429932,13861.5,3235.3,9055.700195,1725.560059,4518.939941,3146.43,3395.919922,45012.37109,53014,3369.949951,10800.17969,1310.199951,8305.639648
07-01-2015,411.209991,6825.299805,5845.600098,5908,2541.51001,4323.200195,10694.32031,2013.290039,2095.840088,14213.90039,3222.44,8954.700195,1694.640015,4561.333984,3139.44,3403.040039,45077.80859,53081,3361.75,10990.42969,1305.829956,8213.419922
08-01-2015,423.070007,6829.200195,5872.399902,5927,2521.610107,4379.620117,10828.00977,2010.22998,2106.629883,14346.79981,3336.46,8992.5,1682.650024,4541.065918,3023.14,3421.969971,45296.91016,52758,3386.159912,10928.62012,1306.859985,8177.220215
09-01-2015,415.589996,6873.600098,5890,5944.899902,2524.310059,4394.930176,10890.9502,2003.170044,2104.98999,14468.29981,3376.5,9034.599609,1654.369995,4545.37793,3007.91,3456.949951,45232.03906,53106,3412.439941,10928.45996,1313.969971,8021.839844
12-01-2015,418.410004,6878,5908.600098,5908.5,2507.97998,4446.02002,10911.32031,1986.650024,2081.179932,14432.40039,3116.35,9080,1636.709961,4585.545898,3026.79,3504.610107,45418.82813,52519,3410.129883,11177.36035,1318.5,8029.810059
13-01-2015,423.790009,6855.100098,5877.899902,5928.799805,2455.530029,4484.819824,10905.41016,1975.469971,2100.399902,14594,3173.05,9046.900391,1609.930054,4597.057129,3135.08,3549.959961,45773.30859,52149,3413.26001,11158.65039,1325.400024,7786.919922
14-01-2015,418.329987,6834.799805,5898.5,5958.899902,2480.23999,4552.799805,10846.38965,1983.459961,2097.290039,14609.29981,3323.61,9023.700195,1621.619995,4560.560059,3042.9,3530.800049,45512.37891,52344,3419.02002,11069.48047,1325.51001,7410.339844
15-01-2015,425.320007,6829,5926.299805,5933.899902,2481.97998,4640.689941,10663.50977,1968.52002,2107.959961,14663.90039,3343.34,9106.200195,1596.819946,4446.458008,3084.18,3541.209961,45338.35938,51782,3431.590088,10887.94043,1307.839966,7675.640137
16-01-2015,432.980011,6830.100098,5902.899902,5901.600098,2481.280029,4675.129883,10753.83008,1956.26001,2112.929932,14640,3351.76,9119.799805,1572.540039,4557.667969,3133.86,3548.389893,44942.23047,52591,3450.100098,10701.36035,1312.619995,7715.589844
19-01-2015,435.309998,6799.600098,5871.5,5904.200195,2499.449951,4624.209961,10752.11035,1939.380005,2117.689941,14632.40039,3383.18,9156,1579.599976,4545.862793,3089.67,3530.310059,44582.39063,53119,3454.26001,10660.73047,1316.780029,7824.549805
20-01-2015,437.920013,6807,5873.700195,5898.899902,2499.439941,4610.939941,10919.65039,1914.550049,2108.919922,14753.7002,3352.96,9237.099609,1582.439941,4537.381836,3157.36,3538.52002,44582.39063,53239,3447.01001,10701.95996,1311.829956,8019.180176
21-01-2015,441.089996,6804.200195,5868.600098,5821.299805,2489.76001,4631.430176,10963.40039,1876.069946,2114.76001,14392.7002,3305.74,9198.5,1577.410034,4508.452148,3202.24,3557.030029,45238.46875,52902,3447.02002,10800.26953,1290.51001,8174.919922
22-01-2015,447.769989,6792.200195,5793,5824.200195,2501.76001,4604.25,10923.23047,1829.810059,2106.850098,14246.79981,3262.3,9256.200195,1574.670044,4521.39209,3220.9,3565.790039,45091.32813,53070,3453.75,10555.28027,1296.030029,8017.560059
23-01-2015,454.559998,6780.899902,5794.299805,5793.200195,2481.72998,4627.669922,10895.62012,1846.630005,2085.51001,14285,3210.36,9328.5,1532.140015,4464.182129,3244.92,3557.189941,44853.26172,52342,3452.909912,10276.79981,1311.109985,8035.290039
26-01-2015,459.140015,6819.299805,5763.299805,5850.200195,2487.959961,4677.899902,10961,1894.089966,2108.290039,14457.7002,3128.3,9396.299805,1563.939941,4466.209961,3269.73,3549.959961,44768.80078,51600,3465.620117,9654.080078,1311.400024,8095.950195
27-01-2015,454.459991,6837.899902,5816,5814.5,2497.01001,4696.299805,11001.94043,1908,2114.48999,14384.90039,3204.91,9366.200195,1580.369995,4393.521973,3322.65,3511.570068,45125.94922,51474,3460.679932,9521.269531,1275.579956,8000.600098
28-01-2015,452.299988,6773.600098,5788,5797.700195,2468.469971,4703.299805,11050.63965,1937.670044,2089.459961,14265,3174.13,9292.700195,1601.699951,4374.190918,3382.55,3543.840088,45179.96875,50916,3460.300049,9288.410156,1288.930054,7986.560059
29-01-2015,452.470001,6676.100098,5769.700195,5842.100098,2414.370117,4691.029785,11130.91992,1941.48999,2080.149902,14187.2002,3136.53,9188.299805,1612.73999,4409.171875,3414.28,3537.860107,44950.48828,49807,3472.379883,9799.30957,1279.77002,8001.5
30-01-2015,450.390015,6706.299805,5811,5842.299805,2452.840088,4651.080078,11205.74023,1914.22998,2088,14084.40039,3075.91,9082.5,1609.209961,4483.453125,3372.58,3566.909912,45038.14063,49246,3484.389893,9411.370117,1277.48999,8286.919922
02-02-2015,450.76001,6639.700195,5808,5950.799805,2453.600098,4695.649902,11210.26953,1915.219971,2116.100098,14041.79981,3095.12,9083.5,1590.189941,4555.963867,3358.96,3575.540039,45271.46094,48736,3521.080078,9659.570312,1280.839966,8268.679688
03-02-2015,455.820007,6649.399902,5912.5,5975.5,2450.72998,4679.379883,11327.19043,1915.530029,2105.330078,14309.40039,3141.59,9202.200195,1602.75,4468.653809,3371.83,3562.389893,45332.80078,49602,3539.949951,9814.620117,1290,8305.820312
04-02-2015,454.880005,6646.600098,5936.299805,5956.100098,2462.159912,4726.200195,11401.66016,1886.040039,2099.120117,14312.5,3157.7,9129,1589.160034,4490.680176,3351.44,3573.590088,45408.33984,50245,3531.610107,9600.969727,1290,8307.290039
05-02-2015,455.299988,6622.700195,5921,5969.100098,2443.709961,4759.359863,11410.36035,1883.219971,2098.47998,14308.40039,3173.42,9137.299805,1582.849976,4517.567871,3370.11,3595.820068,45311.75,49897,3525.189941,10189.5,1285.48999,8259.990234
06-02-2015,454.690002,6557.5,5934.5,5973.299805,2395.120117,4751.950195,11280.36035,1878.680054,2121.100098,14560.40039,3203.83,9130.599609,1587.119995,4522.653809,3414.18,3624.969971,45283.46875,50865,3503.25,10524.5,1296.839966,8333.290039
09-02-2015,450.959991,6446.399902,5937.100098,5879.100098,2316.179932,4753.990234,11390.37988,1934.199951,2122.72998,14764,3222.36,9260.799805,1603.359985,4557.35498,3415.53,3624.699951,45097.39063,50138,3508.610107,10694.83984,1284.329956,8445.5
10-02-2015,453.799988,6527.899902,5849.700195,5919.899902,2207.689941,4799.029785,11504.00977,1962.109985,2129.199951,14779.40039,3246.91,9247.799805,1614.02002,4569.36084,3408.96,3658.120117,44874.03906,50058,3496.23999,10919.37988,1282.01001,8462.139648
11-02-2015,458.269989,6563.700195,5888.899902,5846.100098,2287.699951,4833.279785,11550.96973,1941.369995,2127.830078,14797.79981,3228.84,9393.400391,1603.599976,4593.007812,3398.16,3666.800049,44852.28906,50287,3502.75,11278.26953,1273.560059,8307.040039
12-02-2015,460.429993,6495.600098,5816.299805,5891.5,2266.669922,4830.899902,11582.11035,1931.459961,2125.850098,14833.90039,3298.36,9471.5,1639.630005,4525.918945,3347.75,3672.080078,44401.39844,50011,3513,11166.37012,1275.630005,8365.919922
13-02-2015,464.899994,6482.200195,5861.899902,5860.799805,2349.449951,4862.299805,11500.37988,1937.560059,2130.820068,14602.90039,3310.3,9430.299805,1647.150024,4557.821777,3383.13,3713.840088,44682.58984,48577,3515.850098,10762.45996,1273.819946,8193.419922
16-02-2015,462.820007,6431.899902,5832.899902,5898.600098,2335.889893,4886.439941,11805.99023,1975.449951,2126.060059,14637.29981,3336.28,9415.599609,1681.540039,4608.981934,3374.14,3714.439941,44807.30859,49353,3495.090088,10873.26953,1271.329956,8123.100098
17-02-2015,463.420013,6340,5869.700195,5926,2325.110107,4882.220215,11799.38965,1976.48999,2104.199951,14673.5,3263.05,9428.599609,1669.449951,4530.448242,3417.61,3713.389893,44703.62109,49072,3487.149902,11108.86035,1279.650024,8132.350098
18-02-2015,467.320007,6366.200195,5893.200195,5960.700195,2278.110107,4910.620117,11901.61035,1995.949951,2123.47998,14900.5,3279.53,9398.599609,1639.469971,4546.288086,3447.59,3667.25,44760.10156,48388,3487.389893,11177.04981,1279.079956,8181.240234
19-02-2015,469.790009,6392.700195,5928.299805,5932.200195,2261.820068,4951.47998,12167.71973,1964.680054,2120.790039,15062.90039,3248.48,9245.900391,1635.369995,4465.48291,3433.3,3702.159912,44931.48047,48010,3487.389893,11067.86035,1277.079956,8295.94043
20-02-2015,469.850006,6211.600098,5901.5,5968.399902,2303.669922,4917.319824,11980.84961,1982.060059,2107.389893,14995.7002,3241.19,9243.700195,1613.170044,4512.526855,3438.44,3731.379883,44732.71875,47508,3482.699951,11068.54004,1269.709961,8305.030273
23-02-2015,475.220001,6195.899902,5935.399902,5960.299805,2251.709961,4869.25,11922.76953,1944.640015,2111.72998,15124.90039,3302.41,9299.400391,1615.01001,4537.179199,3465.8,3732.580078,44561.10938,47217,3471.189941,10824.45996,1269.709961,8352.360352
24-02-2015,479.940002,6310.299805,5928.100098,5946.600098,2256.219971,4917.350098,11899.40039,1947.099976,2109.600098,15083.90039,3286.07,9358.099609,1608.430054,4513.181152,3488.08,3713.649902,44561.94141,47451,3459.790039,11132.07031,1277.699951,8394.099609
25-02-2015,478.529999,6267.100098,5916.200195,5908.399902,2282.870117,4963.509766,12039.37012,1942.849976,2114.070068,15100.7002,3290.9,9338.299805,1603.319946,4523.976074,3490.53,3669.459961,44544.05078,46588,3432.780029,11329.28027,1279.560059,8495.230469
26-02-2015,482.470001,6372.299805,5877.299805,5947.5,2298.27002,4964.350098,11895.83984,1962.810059,2095.840088,15112.5,3349.32,9302.099609,1621.040039,4481.275879,3519.58,3719.780029,44519.21094,46649,3452.01001,11828.17969,1282.430054,8445.959961
27-02-2015,483.929993,6399.700195,5917.600098,5877.899902,2281.310059,4937.200195,12005.69043,1979.319946,2092.830078,15151.5,3372.91,9349.200195,1633.930054,4491.736816,3547.1,3716.179932,44578.28125,45720,3470.800049,11693.80957,1282.180054,8573.719727
